Player_Name,Player_Type,Role,Runs,Balls_Faced,Strike_Rate,Wickets_Taken,Overs_Bowled,Runs_Conceded,Opponent_Team,Pitch_Type,Weather
Avishka Fernando,Batsman,Batsman,47,58,81.03448276,0,0,0,England,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,47,55,85.45454545,0,0,0,England,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,55,68,80.88235294,0,0,0,Bangladesh,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,25,30,83.33333333,0,0,0,England,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,41,49,83.67346939,0,0,0,Bangladesh,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,35,44,79.54545455,0,0,0,South Africa,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,51,62,82.25806452,0,0,0,South Africa,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,45,52,86.53846154,0,0,0,India,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,23,27,85.18518519,0,0,0,Australia,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,55,63,87.3015873,0,0,0,Australia,Balanced,Hot
Avishka Fernando,Batsman,Batsman,10,12,83.33333333,0,0,0,South Africa,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,24,30,80,0,0,0,Bangladesh,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,38,44,86.36363636,0,0,0,Australia,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,37,42,88.0952381,0,0,0,England,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,51,58,87.93103448,0,0,0,England,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,19,24,79.16666667,0,0,0,Pakistan,Balanced,Dry
Avishka Fernando,Batsman,Batsman,42,51,82.35294118,0,0,0,Australia,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,3,3,100,0,0,0,Australia,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,36,41,87.80487805,0,0,0,England,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,0,1,0,0,0,0,Pakistan,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,36,44,81.81818182,0,0,0,Pakistan,Balanced,Humid
Avishka Fernando,Batsman,Batsman,50,61,81.96721311,0,0,0,Australia,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,32,38,84.21052632,0,0,0,Australia,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,21,25,84,0,0,0,Pakistan,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,41,48,85.41666667,0,0,0,India,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,35,44,79.54545455,0,0,0,Bangladesh,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,39,46,84.7826087,0,0,0,Pakistan,Balanced,Dry
Avishka Fernando,Batsman,Batsman,54,65,83.07692308,0,0,0,India,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,43,53,81.13207547,0,0,0,South Africa,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,28,36,77.77777778,0,0,0,India,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,55,66,83.33333333,0,0,0,England,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,56,68,82.35294118,0,0,0,Bangladesh,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,39,49,79.59183673,0,0,0,Bangladesh,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,35,41,85.36585366,0,0,0,South Africa,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,71,88,80.68181818,0,0,0,Pakistan,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,48,55,87.27272727,0,0,0,South Africa,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,41,47,87.23404255,0,0,0,Pakistan,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,52,64,81.25,0,0,0,Pakistan,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,15,17,88.23529412,0,0,0,Pakistan,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,39,46,84.7826087,0,0,0,South Africa,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,60,68,88.23529412,0,0,0,England,Balanced,Humid
Avishka Fernando,Batsman,Batsman,11,12,91.66666667,0,0,0,India,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,47,58,81.03448276,0,0,0,England,Balanced,Hot
Avishka Fernando,Batsman,Batsman,16,19,84.21052632,0,0,0,South Africa,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,49,61,80.32786885,0,0,0,India,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,25,29,86.20689655,0,0,0,Australia,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,51,60,85,0,0,0,Bangladesh,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,43,52,82.69230769,0,0,0,Pakistan,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,41,47,87.23404255,0,0,0,South Africa,Balanced,Hot
Avishka Fernando,Batsman,Batsman,20,25,80,0,0,0,Australia,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,39,50,78,0,0,0,Australia,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,39,45,86.66666667,0,0,0,India,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,44,51,86.2745098,0,0,0,Pakistan,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,58,72,80.55555556,0,0,0,Pakistan,Balanced,Dry
Avishka Fernando,Batsman,Batsman,36,45,80,0,0,0,Bangladesh,Balanced,Hot
Avishka Fernando,Batsman,Batsman,29,33,87.87878788,0,0,0,England,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,3,3,100,0,0,0,Pakistan,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,0,1,0,0,0,0,Pakistan,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,39,49,79.59183673,0,0,0,England,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,38,47,80.85106383,0,0,0,Australia,Balanced,Humid
Avishka Fernando,Batsman,Batsman,17,21,80.95238095,0,0,0,Australia,Balanced,Hot
Avishka Fernando,Batsman,Batsman,54,66,81.81818182,0,0,0,Bangladesh,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,40,46,86.95652174,0,0,0,Australia,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,29,36,80.55555556,0,0,0,Australia,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,34,39,87.17948718,0,0,0,India,Balanced,Dry
Avishka Fernando,Batsman,Batsman,43,51,84.31372549,0,0,0,South Africa,Balanced,Humid
Avishka Fernando,Batsman,Batsman,41,51,80.39215686,0,0,0,Australia,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,35,40,87.5,0,0,0,India,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,56,70,80,0,0,0,England,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,78,91,85.71428571,0,0,0,Australia,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,30,38,78.94736842,0,0,0,Pakistan,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,43,52,82.69230769,0,0,0,India,Balanced,Humid
Avishka Fernando,Batsman,Batsman,34,39,87.17948718,0,0,0,Bangladesh,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,41,47,87.23404255,0,0,0,Australia,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,36,45,80,0,0,0,South Africa,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,54,65,83.07692308,0,0,0,India,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,48,56,85.71428571,0,0,0,India,Balanced,Humid
Avishka Fernando,Batsman,Batsman,30,37,81.08108108,0,0,0,Pakistan,Balanced,Humid
Avishka Fernando,Batsman,Batsman,53,62,85.48387097,0,0,0,Pakistan,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,36,44,81.81818182,0,0,0,Australia,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,39,48,81.25,0,0,0,Pakistan,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,34,42,80.95238095,0,0,0,England,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,28,32,87.5,0,0,0,India,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,21,25,84,0,0,0,Australia,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,27,34,79.41176471,0,0,0,Bangladesh,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,20,24,83.33333333,0,0,0,India,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,31,37,83.78378378,0,0,0,South Africa,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,42,52,80.76923077,0,0,0,England,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,65,80,81.25,0,0,0,Bangladesh,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,29,33,87.87878788,0,0,0,South Africa,Balanced,Dry
Avishka Fernando,Batsman,Batsman,48,56,85.71428571,0,0,0,Australia,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,60,70,85.71428571,0,0,0,South Africa,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,28,34,82.35294118,0,0,0,Bangladesh,Balanced,Hot
Avishka Fernando,Batsman,Batsman,21,26,80.76923077,0,0,0,Australia,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,37,44,84.09090909,0,0,0,India,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,43,55,78.18181818,0,0,0,England,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,45,56,80.35714286,0,0,0,England,Balanced,Hot
Avishka Fernando,Batsman,Batsman,52,65,80,0,0,0,Australia,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,30,34,88.23529412,0,0,0,England,Balanced,Humid
Avishka Fernando,Batsman,Batsman,57,73,78.08219178,0,0,0,Pakistan,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,50,59,84.74576271,0,0,0,Australia,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,16,19,84.21052632,0,0,0,Australia,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,21,24,87.5,0,0,0,Pakistan,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,52,66,78.78787879,0,0,0,Bangladesh,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,21,24,87.5,0,0,0,England,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,48,58,82.75862069,0,0,0,Bangladesh,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,31,35,88.57142857,0,0,0,Pakistan,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,56,71,78.87323944,0,0,0,India,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,38,45,84.44444444,0,0,0,Bangladesh,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,32,37,86.48648649,0,0,0,India,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,35,44,79.54545455,0,0,0,Bangladesh,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,45,55,81.81818182,0,0,0,England,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,42,53,79.24528302,0,0,0,India,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,42,51,82.35294118,0,0,0,Bangladesh,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,40,45,88.88888889,0,0,0,Pakistan,Balanced,Humid
Avishka Fernando,Batsman,Batsman,56,66,84.84848485,0,0,0,Australia,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,54,62,87.09677419,0,0,0,Pakistan,Balanced,Dry
Avishka Fernando,Batsman,Batsman,36,42,85.71428571,0,0,0,Australia,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,42,52,80.76923077,0,0,0,Bangladesh,Balanced,Humid
Avishka Fernando,Batsman,Batsman,48,58,82.75862069,0,0,0,South Africa,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,39,48,81.25,0,0,0,South Africa,Balanced,Hot
Avishka Fernando,Batsman,Batsman,9,10,90,0,0,0,Pakistan,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,29,34,85.29411765,0,0,0,England,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,45,54,83.33333333,0,0,0,Bangladesh,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,57,67,85.07462687,0,0,0,England,Balanced,Dry
Avishka Fernando,Batsman,Batsman,41,48,85.41666667,0,0,0,India,Balanced,Hot
Avishka Fernando,Batsman,Batsman,0,1,0,0,0,0,England,Balanced,Dry
Avishka Fernando,Batsman,Batsman,57,66,86.36363636,0,0,0,Bangladesh,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,22,25,88,0,0,0,Pakistan,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,69,87,79.31034483,0,0,0,India,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,22,25,88,0,0,0,South Africa,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,25,32,78.125,0,0,0,England,Balanced,Dry
Avishka Fernando,Batsman,Batsman,71,87,81.6091954,0,0,0,Bangladesh,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,65,74,87.83783784,0,0,0,Australia,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,39,45,86.66666667,0,0,0,South Africa,Balanced,Humid
Avishka Fernando,Batsman,Batsman,36,43,83.72093023,0,0,0,India,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,29,34,85.29411765,0,0,0,Australia,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,48,55,87.27272727,0,0,0,Australia,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,31,36,86.11111111,0,0,0,Australia,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,53,66,80.3030303,0,0,0,Australia,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,18,22,81.81818182,0,0,0,England,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,36,42,85.71428571,0,0,0,Bangladesh,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,61,70,87.14285714,0,0,0,England,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,12,14,85.71428571,0,0,0,Australia,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,19,23,82.60869565,0,0,0,Bangladesh,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,53,62,85.48387097,0,0,0,Bangladesh,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,47,59,79.66101695,0,0,0,Bangladesh,Balanced,Hot
Avishka Fernando,Batsman,Batsman,11,12,91.66666667,0,0,0,England,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,36,43,83.72093023,0,0,0,Bangladesh,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,38,44,86.36363636,0,0,0,Australia,Balanced,Dry
Avishka Fernando,Batsman,Batsman,71,85,83.52941176,0,0,0,Pakistan,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,37,42,88.0952381,0,0,0,Pakistan,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,19,22,86.36363636,0,0,0,Australia,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,50,57,87.71929825,0,0,0,Australia,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,37,45,82.22222222,0,0,0,England,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,51,59,86.44067797,0,0,0,India,Balanced,Dry
Avishka Fernando,Batsman,Batsman,33,41,80.48780488,0,0,0,Australia,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,61,76,80.26315789,0,0,0,England,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,59,69,85.50724638,0,0,0,Pakistan,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,41,50,82,0,0,0,England,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,34,41,82.92682927,0,0,0,Australia,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,21,26,80.76923077,0,0,0,Bangladesh,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,33,41,80.48780488,0,0,0,South Africa,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,49,60,81.66666667,0,0,0,Australia,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,39,48,81.25,0,0,0,Pakistan,Balanced,Hot
Avishka Fernando,Batsman,Batsman,75,87,86.20689655,0,0,0,South Africa,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,9,11,81.81818182,0,0,0,India,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,44,51,86.2745098,0,0,0,England,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,42,48,87.5,0,0,0,Australia,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,58,68,85.29411765,0,0,0,Bangladesh,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,50,64,78.125,0,0,0,England,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,40,49,81.63265306,0,0,0,South Africa,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,55,63,87.3015873,0,0,0,England,Balanced,Dry
Avishka Fernando,Batsman,Batsman,29,33,87.87878788,0,0,0,England,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,56,68,82.35294118,0,0,0,India,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,43,52,82.69230769,0,0,0,Australia,Balanced,Humid
Avishka Fernando,Batsman,Batsman,40,48,83.33333333,0,0,0,South Africa,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,75,86,87.20930233,0,0,0,Pakistan,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,48,58,82.75862069,0,0,0,England,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,58,73,79.45205479,0,0,0,England,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,48,55,87.27272727,0,0,0,Bangladesh,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,25,29,86.20689655,0,0,0,Pakistan,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,0,1,0,0,0,0,Pakistan,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,27,30,90,0,0,0,South Africa,Balanced,Humid
Avishka Fernando,Batsman,Batsman,26,32,81.25,0,0,0,Pakistan,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,42,52,80.76923077,0,0,0,Australia,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,21,24,87.5,0,0,0,India,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,42,49,85.71428571,0,0,0,Australia,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,46,55,83.63636364,0,0,0,South Africa,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,48,58,82.75862069,0,0,0,South Africa,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,58,70,82.85714286,0,0,0,South Africa,Balanced,Humid
Avishka Fernando,Batsman,Batsman,42,49,85.71428571,0,0,0,Bangladesh,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,54,64,84.375,0,0,0,England,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,66,84,78.57142857,0,0,0,South Africa,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,27,32,84.375,0,0,0,Bangladesh,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,39,47,82.9787234,0,0,0,Australia,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,78,93,83.87096774,0,0,0,India,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,33,40,82.5,0,0,0,Pakistan,Balanced,Hot
Avishka Fernando,Batsman,Batsman,17,21,80.95238095,0,0,0,Bangladesh,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,10,12,83.33333333,0,0,0,Bangladesh,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,13,15,86.66666667,0,0,0,Pakistan,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,36,41,87.80487805,0,0,0,India,Balanced,Hot
Avishka Fernando,Batsman,Batsman,35,43,81.39534884,0,0,0,Bangladesh,Balanced,Humid
Avishka Fernando,Batsman,Batsman,32,36,88.88888889,0,0,0,Pakistan,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,47,57,82.45614035,0,0,0,South Africa,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,33,42,78.57142857,0,0,0,India,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,32,39,82.05128205,0,0,0,Bangladesh,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,69,85,81.17647059,0,0,0,Bangladesh,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,62,76,81.57894737,0,0,0,India,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,31,36,86.11111111,0,0,0,Australia,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,11,12,91.66666667,0,0,0,Pakistan,Balanced,Hot
Avishka Fernando,Batsman,Batsman,34,42,80.95238095,0,0,0,India,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,21,26,80.76923077,0,0,0,Bangladesh,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,38,46,82.60869565,0,0,0,England,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,37,42,88.0952381,0,0,0,Pakistan,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,49,62,79.03225806,0,0,0,Australia,Balanced,Dry
Avishka Fernando,Batsman,Batsman,57,71,80.28169014,0,0,0,South Africa,Balanced,Humid
Avishka Fernando,Batsman,Batsman,21,26,80.76923077,0,0,0,Pakistan,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,54,65,83.07692308,0,0,0,Bangladesh,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,14,16,87.5,0,0,0,Pakistan,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,17,19,89.47368421,0,0,0,Australia,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,41,48,85.41666667,0,0,0,India,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,23,28,82.14285714,0,0,0,India,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,36,43,83.72093023,0,0,0,India,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,34,39,87.17948718,0,0,0,England,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,37,43,86.04651163,0,0,0,Bangladesh,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,22,25,88,0,0,0,Pakistan,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,20,24,83.33333333,0,0,0,South Africa,Balanced,Dry
Avishka Fernando,Batsman,Batsman,48,55,87.27272727,0,0,0,South Africa,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,0,1,0,0,0,0,Australia,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,13,16,81.25,0,0,0,Australia,Batting Friendly,Dry
Avishka Fernando,Batsman,Batsman,46,59,77.96610169,0,0,0,Australia,Balanced,Humid
Avishka Fernando,Batsman,Batsman,51,62,82.25806452,0,0,0,Bangladesh,Bowling Friendly,Humid
Avishka Fernando,Batsman,Batsman,51,65,78.46153846,0,0,0,England,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,35,42,83.33333333,0,0,0,India,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,55,65,84.61538462,0,0,0,England,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,47,59,79.66101695,0,0,0,England,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,30,36,83.33333333,0,0,0,South Africa,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,33,41,80.48780488,0,0,0,Pakistan,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,65,79,82.27848101,0,0,0,Pakistan,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,45,57,78.94736842,0,0,0,Australia,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,19,23,82.60869565,0,0,0,Australia,Balanced,Dry
Avishka Fernando,Batsman,Batsman,67,77,87.01298701,0,0,0,Bangladesh,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,21,25,84,0,0,0,Bangladesh,Balanced,Humid
Avishka Fernando,Batsman,Batsman,44,55,80,0,0,0,England,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,43,50,86,0,0,0,India,Bowling Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,45,56,80.35714286,0,0,0,Bangladesh,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,38,45,84.44444444,0,0,0,South Africa,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,41,49,83.67346939,0,0,0,Bangladesh,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,42,49,85.71428571,0,0,0,England,Balanced,Dry
Avishka Fernando,Batsman,Batsman,25,29,86.20689655,0,0,0,South Africa,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,31,38,81.57894737,0,0,0,Pakistan,Balanced,Hot
Avishka Fernando,Batsman,Batsman,32,39,82.05128205,0,0,0,Australia,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,29,36,80.55555556,0,0,0,Bangladesh,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,27,34,79.41176471,0,0,0,Australia,Bowling Friendly,Dry
Avishka Fernando,Batsman,Batsman,52,64,81.25,0,0,0,South Africa,Spin Friendly,Humid
Avishka Fernando,Batsman,Batsman,43,54,79.62962963,0,0,0,Pakistan,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,43,51,84.31372549,0,0,0,Bangladesh,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,36,45,80,0,0,0,Pakistan,Batting Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,58,74,78.37837838,0,0,0,Australia,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,23,27,85.18518519,0,0,0,India,Batting Friendly,Humid
Avishka Fernando,Batsman,Batsman,61,69,88.4057971,0,0,0,India,Spin Friendly,Dry
Avishka Fernando,Batsman,Batsman,41,48,85.41666667,0,0,0,Australia,Balanced,Dry
Avishka Fernando,Batsman,Batsman,36,46,78.26086957,0,0,0,India,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,45,51,88.23529412,0,0,0,Australia,Balanced,Humid
Avishka Fernando,Batsman,Batsman,44,51,86.2745098,0,0,0,Bangladesh,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,3,3,100,0,0,0,Pakistan,Spin Friendly,Cloudy
Avishka Fernando,Batsman,Batsman,51,60,85,0,0,0,England,Bowling Friendly,Hot
Avishka Fernando,Batsman,Batsman,20,25,80,0,0,0,India,Balanced,Dry
Avishka Fernando,Batsman,Batsman,31,37,83.78378378,0,0,0,Australia,Balanced,Cloudy
Avishka Fernando,Batsman,Batsman,44,54,81.48148148,0,0,0,England,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,48,56,85.71428571,0,0,0,South Africa,Batting Friendly,Hot
Avishka Fernando,Batsman,Batsman,34,40,85,0,0,0,Pakistan,Spin Friendly,Hot
Avishka Fernando,Batsman,Batsman,48,56,85.71428571,0,0,0,Bangladesh,Bowling Friendly,Dry
